RowID,OrderID,OrderDate,CustomerID,Segment,RegionCode,ProductCode,Quantity,Sales,Discount,Profit
41048,CA-2014-EP13915140-41924,10/12/2022,EP-139151402,Consumer,R3157,P001301,3,132,0.2,39.6
33463,CA-2014-HA14920140-41926,10/14/2022,HA-149201402,Consumer,R3179,P000055,1,7,0.2,2.1
31432,CA-2014-LC16885140-41926,10/14/2022,LC-168851404,Consumer,R3220,P002591,4,72,0,36
37737,CA-2014-BW11110140-41926,10/14/2022,BW-111101406,Corporate,R3174,P004868,10,130,0,65
31809,CA-2014-LF17185140-41933,10/21/2022,LF-171851406,Consumer,R3323,P000116,3,114,0.2,34.2
41004,CA-2014-CS11950140-41934,10/22/2022,CS-119501404,Consumer,R3176,P002705,3,99,0,49.5
39113,CA-2014-DP13390140-41934,10/22/2022,DP-133901404,Self-Employed,R3469,P007144,1,8,0,4
37877,CA-2014-MS17530140-41935,10/23/2022,MS-175301404,Consumer,R3216,P000577,3,27,0,13.5
36247,CA-2014-DL13330140-41941,10/29/2022,DL-133301406,Consumer,R3174,P000476,3,33,0,16.5
34588,CA-2014-JF15295140-41943,10/31/2022,JF-152951402,Consumer,R3535,P003866,2,216,0,108
40500,CA-2014-EH13765140-41943,10/31/2022,EH-137651406,Corporate,R3174,P007931,10,110,0,55
37717,CA-2014-HW14935140-41944,11/1/2022,HW-149351402,Corporate,R3221,P005401,7,70,0,35
35728,CA-2014-AP10915140-41947,11/4/2022,AP-109151408,Consumer,R3196,P000958,3,39,0,19.5
35730,CA-2014-AP10915140-41947,11/4/2022,AP-109151408,Consumer,R3196,P000015,1,11,0,5.5
31871,CA-2014-SF20200140-41947,11/4/2022,SF-202001404,Consumer,R3340,P000886,3,21,0,10.5
31408,CA-2014-CL12565140-41947,11/4/2022,CL-125651402,Consumer,R3370,P001358,2,70,0,35
37431,CA-2014-TT21220140-41948,11/5/2022,TT-212201404,Consumer,R3165,P000923,4,32,0,16
35667,US-2014-MA17995140-41949,11/6/2022,MA-179951402,Self-Employed,R3393,P001574,2,14,0,7
36344,CA-2014-AI10855140-41954,11/11/2022,AI-108551404,Consumer,R3176,P001933,5,70,0,35
33637,CA-2014-DC13285140-41954,11/11/2022,DC-132851408,Consumer,R3634,P000126,7,35,0,17.5
40696,CA-2014-SC20845140-41955,11/12/2022,SC-208451402,Consumer,R3745,P001735,6,558,0.2,167.4
38328,CA-2014-EB13750140-41955,11/12/2022,EB-137501406,Corporate,R3174,P001113,13,247,0,123.5
32436,CA-2014-FH14275140-41956,11/13/2022,FH-142751402,Corporate,R3230,P000041,19,190,0,95
35925,CA-2014-CK12760140-41957,11/14/2022,CK-127601406,Corporate,R3174,P003827,14,42,0,21
32297,CA-2014-FM14290140-41957,11/14/2022,FM-142901404,Self-Employed,R3690,P000287,2,68,0,34
37326,US-2014-TB21250140-41958,11/15/2022,TB-212501404,Consumer,R3176,P001342,3,60,0,30
40475,CA-2014-DP13000140-41958,11/15/2022,DP-130001406,Consumer,R3174,P000717,1,9,0,4.5
35244,CA-2014-SN20710140-41962,11/19/2022,SN-207101402,Self-Employed,R3256,P019557,3,60,0.2,18
37325,CA-2014-LT17110140-41963,11/20/2022,LT-171101408,Consumer,R3187,P008232,2,14,0.2,4.2
32771,CA-2014-NP18685140-41963,11/20/2022,NP-186851406,Self-Employed,R3585,P003214,1,196,0,98
37380,US-2014-JE15475140-41966,11/23/2022,JE-154751402,Consumer,R3154,P000117,9,54,0.2,16.2
32586,CA-2014-TB21355140-41966,11/23/2022,TB-213551406,Corporate,R3174,P002407,9,747,0,373.5
32965,CA-2014-NS18505140-41968,11/25/2022,NS-185051402,Consumer,R3158,P001592,3,63,0.2,18.9
39025,CA-2014-GA14515140-41970,11/27/2022,GA-145151402,Consumer,R3267,P000013,4,48,0.2,14.4
40947,CA-2014-MS17365140-41970,11/27/2022,MS-173651404,Consumer,R3176,P007101,9,216,0,108
41109,CA-2014-CB12025140-41971,11/28/2022,CB-120251406,Consumer,R3586,P005915,3,132,0,66
33493,CA-2014-AG10390140-41975,12/2/2022,AG-103901408,Consumer,R3447,P006940,2,24,0.2,7.2
40501,CA-2014-FH14365140-41975,12/2/2022,FH-143651404,Corporate,R3176,P000666,13,117,0,58.5
39206,CA-2014-RD19720140-41977,12/4/2022,RD-197201404,Consumer,R3710,P007361,8,744,0,372
40072,CA-2014-MP18175140-41979,12/6/2022,MP-181751402,Self-Employed,R3157,P000494,3,30,0.2,9
35893,CA-2014-TC21475140-41979,12/6/2022,TC-214751406,Self-Employed,R3300,P001982,4,44,0,22
41271,US-2014-AP10720140-41980,12/7/2022,AP-107201404,Self-Employed,R3176,P000141,1,12,0,6
34775,CA-2014-SP20620140-41982,12/9/2022,SP-206201404,Corporate,R3166,P001259,7,329,0,164.5
33330,CA-2014-GB14530140-41983,12/10/2022,GB-145301402,Corporate,R3483,P000164,9,270,0.2,81
31318,CA-2014-KB16585140-41983,12/10/2022,KB-165851402,Corporate,R3381,P001511,20,360,0,180
32899,US-2014-CA12775140-41985,12/12/2022,CA-127751408,Consumer,R3496,P006400,3,33,0.2,9.9
38348,CA-2014-WB21850140-41985,12/12/2022,WB-218501404,Consumer,R3418,P000766,2,54,0,27
41237,CA-2014-NS18640140-41986,12/13/2022,NS-186401406,Corporate,R3174,P004772,16,528,0,264
35872,CA-2014-MG17650140-41986,12/13/2022,MG-176501402,Self-Employed,R3401,P000905,1,40,0,20
34983,CA-2014-JC15340140-41987,12/14/2022,JC-153401404,Consumer,R3560,P004018,3,546,0,273
36952,CA-2014-AH10120140-41992,12/19/2022,AH-101201404,Self-Employed,R3416,P002090,4,24,0.2,7.2
37468,CA-2014-MH17440140-41993,12/20/2022,MH-174401406,Corporate,R3174,P000619,6,78,0,39
36189,CA-2014-EH13765140-41997,12/24/2022,EH-137651404,Corporate,R3216,P000219,4,64,0,32
36187,CA-2014-EH13765140-41997,12/24/2022,EH-137651404,Corporate,R3216,P000610,14,518,0,259
39186,CA-2014-TS21655140-41999,12/26/2022,TS-216551408,Consumer,R3208,P000361,9,288,0,144
35699,CA-2014-RC19825140-42000,12/27/2022,RC-198251404,Consumer,R3290,P001784,2,18,0.2,5.4
35892,CA-2014-MC18130140-42000,12/27/2022,MC-181301404,Corporate,R3176,P001328,8,64,0,32
39963,CA-2014-CJ11875140-42004,12/31/2022,CJ-118751406,Corporate,R3169,P002737,3,12,0.2,3.6
35909,US-2015-EP13915140-42005,1/1/2023,EP-139151408,Consumer,R3269,P000716,3,105,0.2,21
32449,CA-2015-KL16555140-42005,1/1/2023,KL-165551404,Corporate,R3282,P000914,11,88,0,35.2
39369,CA-2015-JM15250140-42006,1/2/2023,JM-152501402,Consumer,R3495,P011367,4,120,0.2,24
39657,CA-2015-TS21655140-42007,1/3/2023,TS-216551402,Consumer,R3267,P000015,2,22,0.2,4.4
40788,CA-2015-CM12385140-42008,1/4/2023,CM-123851404,Consumer,R3166,P000386,3,12,0,4.8
37916,US-2015-CP12085140-42018,1/14/2023,CP-120851402,Corporate,R3202,P007632,15,105,0,42
36364,CA-2015-TT21460140-42020,1/16/2023,TT-214601404,Self-Employed,R3176,P000017,4,196,0,78.4
36721,US-2015-JF15490140-42025,1/21/2023,JF-154901406,Consumer,R3423,P002374,2,78,0,31.2
39281,CA-2015-EH13765140-42027,1/23/2023,EH-137651402,Corporate,R3157,P005911,1,11,0.2,2.2
34130,CA-2015-CA11965140-42031,1/27/2023,CA-119651408,Corporate,R3435,P004324,17,1989,0,795.6
33465,CA-2015-JH15820140-42032,1/28/2023,JH-158201406,Consumer,R3724,P003433,3,249,0.2,49.8
39886,CA-2015-BD11770140-42034,1/30/2023,BD-117701406,Consumer,R3169,P000077,2,16,0.2,3.2
36326,CA-2015-VG21790140-42034,1/30/2023,VG-217901404,Consumer,R3166,P000096,3,15,0,6
39567,CA-2015-LP17095140-42035,1/31/2023,LP-170951402,Consumer,R3237,P001059,2,42,0.2,8.4
32071,CA-2015-BV11245140-42035,1/31/2023,BV-112451402,Corporate,R3152,P000190,7,119,0,47.6
35441,CA-2015-EH14125140-42035,1/31/2023,EH-141251404,Self-Employed,R3166,P001591,3,87,0,34.8
35440,CA-2015-EH14125140-42035,1/31/2023,EH-141251404,Self-Employed,R3166,P000147,2,12,0,4.8
34026,CA-2015-FH14350140-42049,2/14/2023,FH-143501404,Consumer,R3216,P000929,3,30,0,12
36895,CA-2015-SV20785140-42049,2/14/2023,SV-207851406,Consumer,R3188,P004000,3,15,0,6
39972,CA-2015-JS16030140-42052,2/17/2023,JS-160301402,Consumer,R3339,P000251,6,36,0.2,7.2
39403,CA-2015-CR12820140-42053,2/18/2023,CR-128201402,Self-Employed,R3154,P000726,2,66,0.2,13.2
35259,CA-2015-ED13885140-42055,2/20/2023,ED-138851404,Self-Employed,R3176,P000301,4,104,0,41.6
34582,CA-2015-JP16135140-42056,2/21/2023,JP-161351402,Self-Employed,R3736,P000536,4,148,0,59.2
38934,CA-2015-DB13555140-42066,3/3/2023,DB-135551406,Corporate,R3233,P004743,17,272,0,108.8
31716,CA-2015-SP20860140-42068,3/5/2023,SP-208601404,Corporate,R3176,P000435,16,336,0,134.4
40609,CA-2015-DW13540140-42070,3/7/2023,DW-135401402,Consumer,R3158,P000146,4,92,0.2,18.4
37808,CA-2015-FC14245140-42070,3/7/2023,FC-142451404,Self-Employed,R3166,P001330,4,48,0,19.2
36181,CA-2015-AH10210140-42072,3/9/2023,AH-102101404,Consumer,R3418,P000929,2,20,0,8
32550,CA-2015-MH18115140-42074,3/11/2023,MH-181151406,Self-Employed,R3184,P007774,4,80,0.2,16
36861,CA-2015-SU20665140-42077,3/14/2023,SU-206651402,Self-Employed,R3157,P001999,1,14,0.2,2.8
36863,CA-2015-SU20665140-42077,3/14/2023,SU-206651402,Self-Employed,R3157,P000522,3,132,0.2,26.4
33754,CA-2015-DB13405140-42081,3/18/2023,DB-134051406,Consumer,R3174,P000473,6,54,0,21.6
35003,CA-2015-EN13780140-42082,3/19/2023,EN-137801402,Consumer,R3158,P007710,3,105,0.2,21
40022,CA-2015-SW20275140-42082,3/19/2023,SW-202751404,Consumer,R3216,P010240,4,24,0,9.6
40310,CA-2015-BP11050140-42082,3/19/2023,BP-110501404,Corporate,R3176,P003081,8,88,0,35.2
41186,CA-2015-VG21805140-42083,3/20/2023,VG-218051406,Corporate,R3195,P000399,12,960,0,384
36904,CA-2015-JL15835140-42089,3/26/2023,JL-158351406,Consumer,R3174,P002314,5,25,0,10
36228,CA-2015-FM14215140-42089,3/26/2023,FM-142151404,Corporate,R3216,P002078,8,88,0,35.2
35535,CA-2015-MZ17335140-42090,3/27/2023,MZ-173351404,Self-Employed,R3216,P001263,3,6,0,2.4
38799,US-2015-TB21400140-42094,3/31/2023,TB-214001404,Consumer,R3176,P002513,2,18,0,7.2
36938,CA-2015-AT10435140-42097,4/3/2023,AT-104351406,Self-Employed,R3544,P000032,2,76,0,30.4
35021,CA-2015-SA20830140-42098,4/4/2023,SA-208301402,Consumer,R3157,P000944,3,33,0.2,6.6
40987,CA-2015-TA21385140-42099,4/5/2023,TA-213851406,Self-Employed,R3174,P001489,1,17,0,6.8
40739,CA-2015-HR14770140-42102,4/8/2023,HR-147701408,Self-Employed,R3269,P006224,4,76,0.2,15.2
32262,CA-2015-BS11800140-42104,4/10/2023,BS-118001406,Self-Employed,R3174,P002576,4,80,0,32
39614,CA-2015-HM14980140-42106,4/12/2023,HM-149801408,Consumer,R3374,P000795,1,17,0.2,3.4
39615,CA-2015-HM14980140-42106,4/12/2023,HM-149801408,Consumer,R3374,P003563,8,272,0.2,54.4
33298,CA-2015-LW17215140-42106,4/12/2023,LW-172151404,Consumer,R3375,P004087,7,350,0,140
32226,CA-2015-AB10165140-42109,4/15/2023,AB-101651406,Consumer,R3299,P000116,3,114,0.2,22.8
32227,CA-2015-AB10165140-42109,4/15/2023,AB-101651406,Consumer,R3299,P001367,3,54,0.2,10.8
31605,CA-2015-SH20395140-42110,4/16/2023,SH-203951408,Consumer,R3218,P004771,1,8,0,3.2
32817,CA-2015-PL18925140-42111,4/17/2023,PL-189251402,Self-Employed,R3157,P011763,2,28,0.2,5.6
38063,CA-2015-SJ20215140-42115,4/21/2023,SJ-202151402,Consumer,R3157,P000558,2,18,0.2,3.6
36730,CA-2015-LH16750140-42120,4/26/2023,LH-167501404,Consumer,R3271,P000015,4,44,0.2,8.8
36404,CA-2015-PN18775140-42120,4/26/2023,PN-187751408,Self-Employed,R3310,P009661,3,42,0.2,8.4
36405,CA-2015-PN18775140-42120,4/26/2023,PN-187751408,Self-Employed,R3310,P006701,3,24,0.2,4.8
35934,CA-2015-AP10915140-42122,4/28/2023,AP-109151404,Consumer,R3176,P000078,3,12,0,4.8
35935,CA-2015-AP10915140-42122,4/28/2023,AP-109151404,Consumer,R3176,P003124,2,24,0,9.6
35933,CA-2015-AP10915140-42122,4/28/2023,AP-109151404,Consumer,R3176,P008675,4,44,0,17.6
36752,CA-2015-MC17605140-42123,4/29/2023,MC-176051406,Corporate,R3169,P007218,20,280,0.2,56
36822,CA-2015-EA14035140-42125,5/1/2023,EA-140351404,Corporate,R3176,P005428,12,48,0,19.2
38690,CA-2015-DD13570140-42127,5/3/2023,DD-135701404,Consumer,R3176,P003040,3,99,0,39.6
38906,CA-2015-MK18160140-42128,5/4/2023,MK-181601404,Consumer,R3166,P002821,7,21,0,8.4
33267,CA-2015-ML17755140-42131,5/7/2023,ML-177551402,Self-Employed,R3157,P000192,4,76,0.2,15.2
35423,CA-2015-GZ14470140-42131,5/7/2023,GZ-144701408,Consumer,R3218,P002573,6,96,0,38.4
35996,CA-2015-JK16120140-42136,5/12/2023,JK-161201402,Self-Employed,R3253,P000687,4,76,0.2,15.2
38612,CA-2015-ZC21910140-42136,5/12/2023,ZC-219101406,Consumer,R3174,P001125,3,333,0,133.2
37100,US-2015-JP16135140-42137,5/13/2023,JP-161351406,Self-Employed,R3406,P003687,4,60,0.2,12
37705,CA-2015-GT14710140-42139,5/15/2023,GT-147101402,Consumer,R3154,P003801,5,70,0.2,14
37755,US-2015-AJ10780140-42139,5/15/2023,AJ-107801406,Corporate,R3188,P000147,12,72,0,28.8
37756,US-2015-AJ10780140-42139,5/15/2023,AJ-107801406,Corporate,R3188,P000476,1,11,0,4.4
37757,US-2015-AJ10780140-42139,5/15/2023,AJ-107801406,Corporate,R3188,P000615,15,240,0,96
34922,CA-2015-BC11125140-42144,5/20/2023,BC-111251404,Self-Employed,R3166,P000740,4,68,0,27.2
34923,CA-2015-BC11125140-42144,5/20/2023,BC-111251404,Self-Employed,R3166,P004868,4,52,0,20.8
35663,CA-2015-NC18340140-42145,5/21/2023,NC-183401402,Consumer,R3356,P006309,10,330,0,132
35660,CA-2015-NC18340140-42145,5/21/2023,NC-183401402,Consumer,R3356,P002041,4,296,0,118.4
35659,CA-2015-NC18340140-42145,5/21/2023,NC-183401402,Consumer,R3356,P027376,3,45,0,18
32286,CA-2015-JG15805140-42146,5/22/2023,JG-158051406,Corporate,R3192,P000414,12,228,0,91.2
38541,US-2015-RL19615140-42147,5/23/2023,RL-196151404,Consumer,R3176,P007509,7,112,0,44.8
40544,CA-2015-VF21715140-42147,5/23/2023,VF-217151404,Self-Employed,R3166,P006729,4,16,0,6.4
40543,CA-2015-VF21715140-42147,5/23/2023,VF-217151404,Self-Employed,R3166,P003189,1,16,0,6.4
40983,CA-2015-KA16525140-42155,5/31/2023,KA-165251404,Consumer,R3193,P001785,6,102,0,40.8
34224,CA-2015-CT11995140-42160,6/5/2023,CT-119951402,Consumer,R3701,P002740,3,111,0,44.4
33585,CA-2015-BW11200140-42166,6/11/2023,BW-112001404,Consumer,R3176,P000172,5,80,0,32
36515,CA-2015-LC16930140-42166,6/11/2023,LC-169301406,Corporate,R3174,P002632,14,546,0,218.4
38558,CA-2015-GZ14545140-42166,6/11/2023,GZ-145451404,Corporate,R3490,P004091,2,8,0,3.2
33608,US-2015-BC11125140-42167,6/12/2023,BC-111251404,Self-Employed,R3533,P002078,4,44,0.2,8.8
33607,US-2015-BC11125140-42167,6/12/2023,BC-111251404,Self-Employed,R3533,P005452,1,7,0.2,1.4
34744,CA-2015-KN16705140-42167,6/12/2023,KN-167051408,Self-Employed,R3182,P004797,2,80,0,32
33936,CA-2015-SB20170140-42168,6/13/2023,SB-201701406,Consumer,R3174,P002129,3,57,0,22.8
38561,CA-2015-PG18895140-42169,6/14/2023,PG-188951408,Consumer,R3180,P000727,7,119,0,47.6
31969,CA-2015-TD20995140-42171,6/16/2023,TD-209951402,Consumer,R3467,P005050,5,60,0.2,12
34169,CA-2015-SC20800140-42171,6/16/2023,SC-208001404,Consumer,R3176,P004057,1,37,0,14.8
38042,CA-2015-CS12355140-42172,6/17/2023,CS-123551406,Consumer,R3317,P001898,5,145,0.2,29
31563,CA-2015-CB12535140-42172,6/17/2023,CB-125351408,Corporate,R3746,P021111,9,72,0.2,14.4
32733,CA-2015-ST20530140-42176,6/21/2023,ST-205301406,Consumer,R3226,P007732,2,72,0.2,14.4
31713,CA-2015-CJ12010140-42180,6/25/2023,CJ-120101404,Consumer,R3222,P004790,8,80,0,32
32808,CA-2015-NH18610140-42180,6/25/2023,NH-186101404,Corporate,R3449,P000072,7,56,0,22.4
32807,CA-2015-NH18610140-42180,6/25/2023,NH-186101404,Corporate,R3449,P000015,18,198,0,79.2
33290,CA-2015-ML17755140-42181,6/26/2023,ML-177551404,Self-Employed,R3234,P000580,2,12,0.2,2.4
32189,CA-2015-TH21550140-42182,6/27/2023,TH-215501402,Self-Employed,R3183,P000784,1,5,0,2
36006,CA-2015-WB21850140-42185,6/30/2023,WB-218501404,Consumer,R3176,P000611,2,20,0,8
32690,CA-2015-YS21880140-42189,7/4/2023,YS-218801408,Corporate,R3374,P002125,1,8,0.2,1.6
31643,CA-2015-TD20995140-42194,7/9/2023,TD-209951406,Consumer,R3357,P011890,3,39,0,15.6
31645,CA-2015-TD20995140-42194,7/9/2023,TD-209951406,Consumer,R3357,P005195,2,34,0,13.6
39704,CA-2015-HE14800140-42194,7/9/2023,HE-148001406,Corporate,R3233,P000013,17,204,0,81.6
39705,CA-2015-HE14800140-42194,7/9/2023,HE-148001406,Corporate,R3233,P002458,20,320,0,128
35835,CA-2015-VF21715140-42194,7/9/2023,VF-217151404,Self-Employed,R3216,P005515,2,16,0,6.4
35834,CA-2015-VF21715140-42194,7/9/2023,VF-217151404,Self-Employed,R3216,P001721,4,120,0,48
32340,CA-2015-NS18640140-42195,7/10/2023,NS-186401402,Corporate,R3157,P000245,18,360,0.2,72
37440,CA-2015-JF15190140-42195,7/10/2023,JF-151901406,Consumer,R3341,P006299,6,48,0,19.2
38810,US-2015-JL15835140-42200,7/15/2023,JL-158351406,Consumer,R3161,P000543,5,40,0.2,8
38795,CA-2015-TC21295140-42200,7/15/2023,TC-212951404,Consumer,R3359,P000366,4,80,0,32
36794,CA-2015-MM18055140-42201,7/16/2023,MM-180551406,Consumer,R3174,P000180,2,72,0,28.8
33868,CA-2015-VM21685140-42202,7/17/2023,VM-216851402,Self-Employed,R3501,P000656,4,252,0.2,50.4
37883,CA-2015-AM10705140-42207,7/22/2023,AM-107051408,Consumer,R3228,P003007,6,102,0,40.8
35570,US-2015-SF20200140-42207,7/22/2023,SF-202001404,Consumer,R3652,P000464,1,14,0,5.6
37880,CA-2015-AM10705140-42207,7/22/2023,AM-107051408,Consumer,R3228,P002917,6,54,0,21.6
38380,CA-2015-AR10825140-42207,7/22/2023,AR-108251404,Corporate,R3584,P003489,5,40,0,16
40885,CA-2015-AZ10750140-42209,7/24/2023,AZ-107501402,Consumer,R3684,P000486,4,20,0.2,4
35669,US-2015-LH16900140-42209,7/24/2023,LH-169001402,Consumer,R3726,P000634,2,96,0,38.4
33033,CA-2015-AG10675140-42215,7/30/2023,AG-106751408,Consumer,R3187,P010377,3,102,0.2,20.4
34009,CA-2015-GM14440140-42215,7/30/2023,GM-144401406,Consumer,R3272,P011676,9,261,0,104.4
37697,CA-2015-GM14455140-42223,8/7/2023,GM-144551406,Self-Employed,R3428,P000391,2,10,0,4
34870,CA-2015-JW15955140-42224,8/8/2023,JW-159551406,Consumer,R3302,P000644,2,22,0,8.8
35323,CA-2015-SF20965140-42228,8/12/2023,SF-209651402,Corporate,R3600,P004000,12,60,0.2,12
39061,US-2015-BB11545140-42229,8/13/2023,BB-115451406,Corporate,R3213,P000464,3,42,0,16.8
39063,US-2015-BB11545140-42229,8/13/2023,BB-115451406,Corporate,R3213,P000491,20,220,0,88
34162,US-2015-JK15370140-42230,8/14/2023,JK-153701404,Consumer,R3166,P006317,3,30,0,12
33695,CA-2015-NP18700140-42231,8/15/2023,NP-187001404,Consumer,R3166,P005317,6,258,0,103.2
38482,CA-2015-ED13885140-42234,8/18/2023,ED-138851402,Self-Employed,R3154,P000154,1,24,0.2,4.8
38008,CA-2015-PJ19015140-42235,8/19/2023,PJ-190151406,Consumer,R3161,P000116,3,114,0.2,22.8
34631,US-2015-PR18880140-42238,8/22/2023,PR-188801404,Consumer,R3472,P001367,4,72,0,28.8
32779,CA-2015-DW13540140-42242,8/26/2023,DW-135401408,Consumer,R3648,P003990,2,46,0.2,9.2
34214,CA-2015-SE20110140-42244,8/28/2023,SE-201101402,Consumer,R3158,P000141,1,12,0.2,2.4
33782,CA-2015-KN16705140-42245,8/29/2023,KN-167051404,Self-Employed,R3216,P003568,4,96,0,38.4
35534,CA-2015-MD17860140-42246,8/30/2023,MD-178601406,Corporate,R3169,P000463,7,49,0.2,9.8
32562,CA-2015-PF19225140-42250,9/3/2023,PF-192251404,Consumer,R3166,P000525,3,18,0,7.2
35230,CA-2015-AW10840140-42250,9/3/2023,AW-108401404,Consumer,R3365,P002560,5,40,0,16
33251,CA-2015-AC10615140-42250,9/3/2023,AC-106151406,Corporate,R3174,P007184,10,120,0,48
33243,CA-2015-AC10615140-42250,9/3/2023,AC-106151406,Corporate,R3174,P001564,19,285,0,114
34883,CA-2015-AG10300140-42251,9/4/2023,AG-103001404,Corporate,R3166,P003933,5,165,0,66
37125,CA-2015-KB16405140-42251,9/4/2023,KB-164051406,Self-Employed,R3174,P000514,1,7,0,2.8
34857,CA-2015-MD17350140-42252,9/5/2023,MD-173501406,Consumer,R3347,P001115,4,136,0.2,27.2
32792,CA-2015-JD15790140-42252,9/5/2023,JD-157901402,Consumer,R3712,P002527,7,42,0.2,8.4
32794,CA-2015-JD15790140-42252,9/5/2023,JD-157901402,Consumer,R3712,P004242,5,45,0.2,9
34811,CA-2015-HW14935140-42252,9/5/2023,HW-149351402,Corporate,R3157,P000016,10,100,0.2,20
39214,CA-2015-JK16120140-42252,9/5/2023,JK-161201402,Self-Employed,R3493,P010377,1,34,0.2,6.8
39494,CA-2015-LP17095140-42253,9/6/2023,LP-170951408,Consumer,R3447,P000901,5,80,0.2,16
32858,CA-2015-CS12400140-42253,9/6/2023,CS-124001404,Self-Employed,R3216,P000085,4,112,0,44.8
40625,US-2015-PF19225140-42255,9/8/2023,PF-192251404,Consumer,R3385,P000399,1,80,0,32
38580,CA-2015-LC17140140-42257,9/10/2023,LC-171401406,Consumer,R3231,P001223,5,75,0.2,15
32512,US-2015-SP20620140-42257,9/10/2023,SP-206201406,Corporate,R3169,P007101,16,384,0.2,76.8
36875,CA-2015-LC17050140-42257,9/10/2023,LC-170501404,Consumer,R3176,P003106,2,64,0,25.6
36222,CA-2015-AR10345140-42258,9/11/2023,AR-103451406,Corporate,R3318,P001419,13,338,0,135.2
38960,CA-2015-SG20605140-42261,9/14/2023,SG-206051408,Consumer,R3614,P006486,5,70,0.2,14
35726,CA-2015-LT17110140-42262,9/15/2023,LT-171101406,Consumer,R3429,P000692,3,75,0,30
40877,CA-2015-RB19705140-42262,9/15/2023,RB-197051406,Self-Employed,R3174,P000476,4,44,0,17.6
38271,CA-2015-CC12145140-42263,9/16/2023,CC-121451402,Consumer,R3154,P000673,2,66,0.2,13.2
39031,CA-2015-GM14500140-42263,9/16/2023,GM-145001404,Consumer,R3216,P001546,3,48,0,19.2
32835,CA-2015-CL11890140-42263,9/16/2023,CL-118901406,Consumer,R3492,P000495,2,30,0,12
37814,US-2015-RD19480140-42263,9/16/2023,RD-194801404,Consumer,R3166,P001221,10,50,0,20
31572,CA-2015-BB10990140-42264,9/17/2023,BB-109901404,Corporate,R3438,P007931,9,99,0,39.6
38746,CA-2015-SJ20125140-42265,9/18/2023,SJ-201251402,Self-Employed,R3154,P000162,3,9,0.2,1.8
34119,CA-2015-DC12850140-42266,9/19/2023,DC-128501402,Consumer,R3361,P009866,2,86,0.2,17.2
31438,CA-2015-SH19975140-42266,9/19/2023,SH-199751404,Corporate,R3166,P000027,12,120,0,48
38188,CA-2015-SS20140140-42266,9/19/2023,SS-201401408,Corporate,R3175,P011510,3,54,0,21.6
37416,CA-2015-JR16210140-42267,9/20/2023,JR-162101404,Corporate,R3234,P000821,7,182,0.2,36.4
38019,CA-2015-DP13105140-42267,9/20/2023,DP-131051404,Corporate,R3176,P007693,16,64,0,25.6
38018,CA-2015-DP13105140-42267,9/20/2023,DP-131051404,Corporate,R3176,P011277,2,70,0,28
38066,CA-2015-JP16135140-42267,9/20/2023,JP-161351408,Self-Employed,R3175,P003386,2,20,0,8
38335,CA-2015-PB19105140-42270,9/23/2023,PB-191051408,Consumer,R3211,P000514,3,21,0,8.4
40133,US-2015-KF16285140-42272,9/25/2023,KF-162851408,Self-Employed,R3488,P000287,2,68,0,27.2
40132,US-2015-KF16285140-42272,9/25/2023,KF-162851408,Self-Employed,R3488,P001511,2,36,0,14.4
34440,CA-2015-RB19360140-42273,9/26/2023,RB-193601406,Consumer,R3261,P004772,6,198,0.2,39.6
31660,CA-2015-KW16435140-42273,9/26/2023,KW-164351406,Consumer,R3174,P002840,2,30,0,12
39059,CA-2015-SL20155140-42274,9/27/2023,SL-201551404,Self-Employed,R3416,P000995,3,78,0.2,15.6
38959,US-2015-SC20575140-42277,9/30/2023,SC-205751404,Consumer,R3176,P002517,5,30,0,12
31725,CA-2015-KH16630140-42279,10/2/2023,KH-166301402,Corporate,R3212,P000388,15,375,0.2,75
37084,CA-2015-JK16090140-42280,10/3/2023,JK-160901404,Consumer,R3234,P005000,7,294,0.2,58.8
32048,CA-2015-RF19735140-42280,10/3/2023,RF-197351402,Consumer,R3160,P004707,7,140,0,56
39411,CA-2015-LW16825140-42281,10/4/2023,LW-168251402,Corporate,R3256,P000594,13,65,0.2,13
37669,CA-2015-CC12430140-42281,10/4/2023,CC-124301406,Self-Employed,R3174,P016974,4,80,0,32
41256,CA-2015-AJ10945140-42284,10/7/2023,AJ-109451404,Consumer,R3271,P002821,2,6,0.2,1.2
36213,CA-2015-MB17305140-42287,10/10/2023,MB-173051402,Consumer,R3276,P007675,7,84,0.2,16.8
37238,CA-2015-RW19690140-42290,10/13/2023,RW-196901404,Consumer,R3176,P004337,2,76,0,30.4
39004,CA-2015-SV20815140-42293,10/16/2023,SV-208151404,Corporate,R3461,P002074,14,196,0,78.4
32625,CA-2015-FG14260140-42293,10/16/2023,FG-142601404,Self-Employed,R3166,P000352,1,6,0,2.4
35160,CA-2015-AJ10960140-42295,10/18/2023,AJ-109601404,Consumer,R3193,P000162,4,12,0,4.8
32657,CA-2015-HM14860140-42297,10/20/2023,HM-148601406,Corporate,R3169,P000919,7,28,0.2,5.6
39536,CA-2015-PT19090140-42298,10/21/2023,PT-190901408,Consumer,R3269,P000002,2,10,0.2,2
34094,CA-2015-IG15085140-42298,10/21/2023,IG-150851408,Consumer,R3264,P000750,4,80,0,32
33455,CA-2015-NK18490140-42299,10/22/2023,NK-184901408,Self-Employed,R3508,P001735,2,186,0.2,37.2
